ANZSCO Level,NFD Indicator 5,Code,ANZSCO Title,COVID Adjusted 3,Skill Level 4,Trend Data for Aug 2025 1,Qtr Change to Aug 2025 1,Qtr Change to Aug 2025 1,1 Year  Change to Aug 2025 1,1 Year  Change to Aug 2025 1,5 Year  Change to Aug 2025 1,5 Year  Change to Aug 2025 1,10 Year  Change to Aug 2025 1,10 Year  Change to Aug 2025 1,Share of National Emp 1,Share of Level 1 Group 1,Female Share 2024 4 Quarter Avg 2,Part Time Share 2024 4 Quarter Avg 2,Female Part Time Share 2024 4 Quarter Avg 2,Male Part Time Share 2024 4 Quarter Avg 2,Median Age 2024 2,Median Female Age 2024 2,Median Male Age 2024 2
4,N,6217,Street Vendors and Related Salespersons,-,5,4.31302212696177,-0.186453402281687,-4.14389190628707,-0.732675560332887,-14.5207978309482,-2.23751962318211,-34.1577797459724,-4.69701135520217,-52.1308978984403,<0.1,0.383862635065611,38,54,-,42,45,41,45
4,N,6219,Other Sales Assistants and Salespersons,-,5,14.1631119109489,-0.248236408461647,-1.72250647864294,-1.02609946917211,-6.75544926917688,-6.77570429009941,-32.3595385003675,-0.476288992716684,-3.25347325242952,0.0964894089312756,1.26052899772526,28,33,54,25,35,36,35
2,N,63,Sales Support Workers,-,-,178.501007081944,-1.03701465674973,-0.577601695009787,-4.23271264444327,-2.31632818003215,-25.4059920018817,-12.4595978147064,-14.3397632523182,-7.43606407890941,1.21503687981741,15.7297915362474,68,71,72,68,26,27,24
3,Y,630,Sales Support Workers nfd,-,-,0.238994905169414,0.016253610425296,7.29707997969928,0.06641893507772,38.4867806580661,0.138994905169414,138.994905169414,0.138994905169414,138.994905169414,<0.1,<0.1,-,-,-,-,-,-,-
4,Y,6300,Sales Support Workers nfd,-,5,0.238994905169414,0.016253610425296,7.29707997969928,0.06641893507772,38.4867806580661,0.138994905169414,138.994905169414,0.138994905169414,138.994905169414,<0.1,<0.1,-,-,-,-,-,-,-
3,N,631,Checkout Operators and Office Cashiers,-,-,123.343204314259,-1.11527322800042,-0.896100651417442,-4.68443345702867,-3.65892360319658,-29.1686861301243,-19.1255160795225,-17.9835585154806,-12.7248074995858,0.838769853327108,10.8914811803734,69,82,83,81,21,21,20
4,N,6311,Checkout Operators and Office Cashiers,-,5,123.343204314259,-1.11527322800042,-0.896100651417442,-4.68443345702867,-3.65892360319658,-29.1686861301243,-19.1255160795225,-17.9835585154806,-12.7248074995858,0.840303526146118,10.9776500170335,69,82,83,81,21,21,20
3,N,639,Miscellaneous Sales Support Workers,Y,-,53.1173412674318,-0.218170809417785,-0.409053557231116,-0.807059791901821,-1.49665045146038,,0.0,3.18483429839714,6.37827838360329,0.36121345145611,4.69038019550482,67,46,49,41,38,37,40
4,Y,6390,Miscellaneous Sales Support Workers nfd,-,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<0.1,<0.1,-,-,-,-,-,-,-
4,N,6391,Models and Sales Demonstrators,-,5,11.2868692674206,0.243471226411133,2.2046767263754,0.975087899046766,9.45605675889669,5.33207515647041,89.5425611217237,1.56515786955785,16.0996125630919,0.0768943542312963,1.00454095784692,69,67,70,60,46,51,31
4,N,6392,Retail and Wool Buyers,-,3,6.93638979586988,-0.0746629434918997,-1.06493199049443,-0.296859192922174,-4.1040919976923,-0.577355026536226,-7.68398501922163,1.65490873301499,31.3341790554566,<0.1,0.617344587276778,72,5,7,-,40,35,50
4,N,6393,Telemarketers,-,5,5.18274501875196,0.0386025968175545,0.750418508106515,0.144225394895201,2.862455754113,-0.437063169842159,-7.77719016690314,-3.59293678296564,-40.9419674065942,<0.1,0.461268711638337,53,43,52,34,32,32,34
4,N,6394,Ticket Salespersons,-,5,19.8780844406446,0.328555853869155,1.68063312836818,1.35117913010082,7.29306437018304,9.18839233802968,85.9556313673621,3.59773908214351,22.0986656174642,0.135423954172179,1.76916641019361,63,46,50,39,37,36,40
4,N,6395,Visual Merchandisers,-,4,7.5776156464247,-0.033978542899411,-0.446405076968879,-0.0993884052071463,-1.29462488932802,0.73292692235793,10.7079657221061,0.411768572867658,5.74626514689575,0.0516242235060416,0.674414232973113,73,44,39,59,47,47,52
4,N,6399,Other Sales Support Workers,-,4,6.7597173262341,-0.0187107243679527,-0.276033384558694,-0.0736790324522243,-1.0782197985423,1.30508296421621,23.9261310217943,3.86038406203199,133.147303543746,<0.1,0.601620587319998,71,64,74,-,34,32,46
1,N,7,Machinery Operators and Drivers,-,-,891.196501172022,-5.36344453805532,-0.598224866470859,-18.0271184809025,-1.98269359607969,72.2094171776228,8.81691770100205,148.267429085724,19.9571445857352,6.0811576781112,-,13,21,36,19,42,38,42
2,Y,70,Machinery Operators and Drivers nfd,-,-,3.94476908936824,0.0167285658192662,0.425875591633458,0.0713613047150288,1.84233906375075,1.01713401644399,34.7425137050306,-1.93335136104158,-32.8906387229065,<0.1,0.434945212164131,-,-,-,-,-,-,-
3,Y,700,Machinery Operators and Drivers nfd,-,-,3.94476908936824,0.0167285658192662,0.425875591633458,0.0713613047150288,1.84233906375075,1.01713401644399,34.7425137050306,-1.93335136104158,-32.8906387229065,<0.1,0.437814887244994,-,-,-,-,-,-,-
4,Y,7000,Machinery Operators and Drivers nfd,-,4,3.94476908936824,0.0167285658192662,0.425875591633458,0.0713613047150288,1.84233906375075,1.01713401644399,34.7425137050306,-1.93335136104158,-32.8906387229065,<0.1,0.442281564707791,-,-,-,-,-,-,-
2,N,71,Machine and Stationary Plant Operators,-,-,185.933031723895,0.0185888320980609,0.00999859494987148,0.130555235042323,0.0702656054480281,5.75044229162233,3.19145279782085,18.4473951213668,11.0143147171155,1.26562586068259,20.5007391052188,16,9,23,7,42,41,42
3,Y,710,Machine and Stationary Plant Operators nfd,-,-,0.433199971269953,-0.0063150614670322,-1.43682490851485,-0.0252228205230973,-5.50208693255459,-0.117807067364366,-21.3803198696614,-0.375305829541577,-46.4196829713364,<0.1,<0.1,-,-,-,-,-,-,-
4,Y,7100,Machine and Stationary Plant Operators nfd,-,4,0.433199971269953,-0.0063150614670322,-1.43682490851485,-0.0252228205230973,-5.50208693255459,-0.117807067364366,-21.3803198696614,-0.375305829541577,-46.4196829713364,<0.1,<0.1,-,-,-,-,-,-,-
3,N,711,Machine Operators,-,-,56.6505180957954,-0.174113054912851,-0.306404197241641,-0.722926392279184,-1.26003658788422,-2.94536365928496,-4.94222683270203,-0.860009685413708,-1.49539522343717,0.385240086945121,6.28742510159278,29,18,32,13,42,47,41
4,Y,7110,Machine Operators nfd,-,4,10.2383602178399,0.0555430507357908,0.545458587975281,0.233574354246125,2.33462622219705,1.63858937423945,19.0538725279965,-0.078413871197009,-0.760061919746164,0.0697511487628058,1.14790951627373,-,-,-,-,-,-,-
4,N,7111,"Clay, Concrete, Glass and Stone Processing Machine Operators",-,4,2.8066678623576,0.0116364959137889,0.416327918659257,0.0515663071093595,1.87166629161564,-0.147826617182774,-5.00344875261949,-0.518500381060496,-15.5932074139956,<0.1,0.314679370491972,0,9,-,9,40,,40
4,N,7112,Industrial Spraypainters,-,4,6.37506157334389,0.0243116270227635,0.382815056934288,0.0809221848365231,1.28567513112724,0.168573922640531,2.71609213016684,0.101217141210348,1.61331927026963,<0.1,0.714762295052004,5,7,-,8,36,15,38
4,N,7113,Paper and Wood Processing Machine Operators,-,4,5.43859201209923,-0.128112761459952,-2.30141109815027,-0.50889423530295,-8.5564592188041,-1.40925661888413,-20.5795527154016,-0.237115812147641,-4.17773112165273,<0.1,0.609766739300771,11,16,-,9,42,39,42
4,N,7114,Photographic Developers and Printers,-,4,1.65349018803443,0.0586692553464112,3.67873622322766,0.223773477402741,15.6515955740541,0.289430107570268,21.2182814903418,0.525450002027068,46.5807875060615,<0.1,0.185386827726833,-,-,-,-,22,22,
4,N,7115,Plastics and Rubber Production Machine Operators,-,4,7.33436963847635,-0.0131477244354521,-0.178941046152788,-0.0295252444057672,-0.400946032980464,-0.146317995747237,-1.9559431285146,-1.07756081921291,-12.8099111688201,<0.1,0.822318469436735,7,10,-,8,43,36,44
4,N,7116,Sewing Machinists,-,4,5.98965741943056,-0.127217692638924,-2.07978241026868,-0.511753873607779,-7.87142745692402,-2.55250425149146,-29.881244933356,-2.73443569885247,-31.3434950977533,<0.1,0.67155136219992,87,33,33,-,59,59,62
4,N,7117,Textile and Footwear Production Machine Operators,-,4,1.411857500349,-0.0380641286967358,-2.62525421610461,-0.132244003709328,-8.56446311086116,0.037888792373997,2.75761683319838,-0.289242519958651,-17.0032635650865,<0.1,0.158295334974548,56,8,-,-,45,50,29
4,N,7119,Other Machine Operators,-,4,13.1709507345939,-0.168179041658661,-1.26079470310025,-0.675086481676219,-4.87566565892905,-2.22484233754366,-14.4509758420308,1.75050142785043,15.3277807276532,0.0897300861162774,1.47670714498484,42,30,30,29,42,46,40
3,N,712,Stationary Plant Operators,-,-,129.263370289507,0.20730928783064,0.160635065274422,0.912280292304217,0.710769415611586,8.92261738441884,7.41446032954112,19.8921694686705,18.187758129543,0.879028712940311,14.3464488303602,10,5,12,5,42,34,43
4,Y,7120,Stationary Plant Operators nfd,-,4,0.356931242478785,0.0180073871803017,5.31310702943674,0.06928018252834,24.0848000143908,0.144208613654241,67.7918538573471,0.256931242478785,256.931242478785,<0.1,<0.1,-,-,-,-,-,-,-
4,N,7121,"Crane, Hoist and Lift Operators",-,4,16.8585194755805,0.308954280676993,1.86684228279384,1.18812610967686,7.58198011966974,2.81483798273257,20.0434478962378,2.75073475426006,19.4979921270205,0.11485248368317,1.89015179428681,4,10,-,9,44,34,45
4,N,7122,"Drillers, Miners and Shot Firers",-,4,62.8482925405321,-0.313653686448163,-0.496586481551739,-1.19386377673877,-1.86418422706483,-0.0295143231596668,-0.0469391739817656,9.33484578445064,17.4439254996966,0.428168232921176,7.04645583412113,11,3,5,3,40,34,41
4,N,7123,Engineering Production Workers,-,4,22.2123505604251,0.141555774746458,0.641371441858136,0.611250148509036,2.82971763869883,3.90309975337363,21.317637704053,3.81232018634661,20.7190972451726,0.151326671004615,2.49041526617624,3,5,-,4,43,43,43
4,N,7129,Other Stationary Plant Operators,-,4,24.3748829041725,-0.0648215986006591,-0.265230697013148,-0.189698581883373,-0.772244306262885,1.10633651049087,4.75464385171599,2.12320282658808,9.54176412381067,0.166059412576871,2.7328751331686,15,8,19,6,47,45,47
2,N,72,Mobile Plant Operators,-,-,149.321554853216,-0.34991601908385,-0.233789390218793,-1.30150442733333,-0.864080462546675,2.15171576426826,1.46206299985677,14.5982602796264,10.8357358137886,1.01641553212665,16.4640043269837,6,12,35,11,41,34,41
3,N,721,Mobile Plant Operators,-,-,149.321554853216,-0.34991601908385,-0.233789390218793,-1.30150442733333,-0.864080462546675,2.15171576426826,1.46206299985677,14.5982602796264,10.8357358137886,1.01543023273256,16.5726302909603,6,12,35,11,41,34,41
4,Y,7210,Mobile Plant Operators nfd,-,4,2.82450011687078,0.0027000791905829,0.0956864113164674,0.0117029851473385,0.416062182919246,-0.0370404729809097,-1.29442416830542,-0.555502802673643,-16.4349799658906,<0.1,0.316678695991053,-,-,-,-,-,-,-
4,N,7211,"Agricultural, Forestry and Horticultural Plant Operators",-,4,16.6497756205549,0.0811670367948167,0.489884448561201,0.295711452298285,1.80818327026174,1.59387496875031,10.5863807527135,3.13353639397775,23.1834931407269,0.113430368874214,1.86674774788199,12,22,-,16,36,44,34
4,N,7212,Earthmoving Plant Operators,-,4,49.1084078677179,-0.212896710429916,-0.431652634192977,-0.81725180354271,-1.63693741639864,-0.36292336572253,-0.73360339548981,3.35779149413199,7.33933607956945,0.334562155443326,5.50596067348548,4,7,24,6,44,34,44
4,N,7213,Forklift Drivers,-,4,68.0538887793822,-0.0598143679436589,-0.0878154691050698,-0.224049272447985,-0.328142997344044,2.50160144996993,3.81619246541149,9.21355856282455,15.6585772529058,0.46363253676765,7.63009943849858,6,12,27,11,40,28,40
4,N,7219,Other Mobile Plant Operators,-,4,12.942044949576,0.0243801514522453,0.188734975192934,0.114792814303357,0.89491352545957,0.113448554873752,0.88434113431616,0.574986113703741,4.64933596042995,0.0881706135910162,1.45104257337754,6,24,-,22,36,50,30
2,N,73,Road and Rail Drivers,-,-,398.487950077764,0.712669760055917,0.179163913727042,3.55101700562818,0.899135205716397,21.6837026813749,5.75463329598939,66.7627979530732,20.1259378510973,2.71246399906895,43.9367735005195,8,26,42,25,46,44,46
3,Y,730,Road and Rail Drivers nfd,-,-,2.04164920905465,0.0158856630227695,0.784181503013359,0.0634058175748313,3.20515755785747,-0.234224919296923,-10.2916464658163,-2.89526952276743,-58.6452741080238,<0.1,0.226594864745111,-,-,-,-,-,-,-
4,Y,7300,Road and Rail Drivers nfd,-,4,2.04164920905465,0.0158856630227695,0.784181503013359,0.0634058175748313,3.20515755785747,-0.234224919296923,-10.2916464658163,-2.89526952276743,-58.6452741080238,<0.1,0.228906632126781,-,-,-,-,-,-,-
3,N,731,"Automobile, Bus and Rail Drivers",Y,-,112.761500531164,0.323948103068972,0.288113798346988,1.28639764178513,1.15397753259907,0.479583457777409,0.427124393916391,14.3723523929577,14.6076601585868,0.766811173645949,12.5149691964693,10,33,43,32,48,48,49
4,Y,7310,"Automobile, Bus and Rail Drivers nfd",-,4,0.116249499072524,-0.00147623832951832,-1.25396396921843,-0.00890978997655562,-7.11876045657446,-0.0793594603324743,-40.5704629143109,0.016249499072524,16.249499072524,<0.1,<0.1,-,-,-,-,-,-,-
4,N,7311,Automobile Drivers,Y,4,52.2919028383076,-0.271347340270502,-0.516230140542353,-1.03063082863424,-1.93282418849726,,0.0,7.06767776115755,15.628079307275,0.356250436237777,5.86288933139516,7,37,39,37,40,48,40
4,N,7312,Bus and Coach Drivers,Y,4,38.0560017191791,-0.476973515642406,-1.23783204576265,-1.76605640574169,-4.43486974028719,-6.20740791131087,-14.0237906729965,-2.38805325483126,-5.90458413817763,0.259265134333404,4.2667815543993,14,39,63,35,58,54,59
4,N,7313,Train and Tram Drivers,-,4,17.484703425416,0.339847498722964,1.98221262503496,1.37929313935676,8.56416020988099,3.59830010279312,25.9123980428466,4.65307436556673,36.2625380134031,0.119118503720416,1.96035859495217,14,2,0,2,47,25,50
3,N,732,Delivery Drivers,-,-,87.2156848137721,0.396883754205859,0.457140330622117,1.71970680888943,2.01144761311604,16.2887402238931,22.965517996129,40.1688654701118,85.3806187761439,0.59309215749484,9.6797364681368,10,51,71,49,36,37,35
4,N,7321,Delivery Drivers,-,4,87.2156848137721,0.396883754205859,0.457140330622117,1.71970680888943,2.01144761311604,16.2887402238931,22.965517996129,40.1688654701118,85.3806187761439,0.594176613877613,9.77849112903952,10,51,71,49,36,37,35
3,N,733,Truck Drivers,-,-,189.910368601108,-0.715464965868165,-0.375324242512381,-2.48210137903919,-1.29012397382045,-5.12638631101638,-2.62842063452405,7.15274474352825,3.91378733896337,1.29144603387309,21.0774280400441,6,11,17,11,48,47,48
4,N,7331,Truck Drivers,-,4,189.910368601108,-0.715464965868165,-0.375324242512381,-2.48210137903919,-1.29012397382045,-5.12638631101638,-2.62842063452405,7.15274474352825,3.91378733896337,1.29380741545054,21.2924642929057,6,11,17,11,48,47,48
2,N,74,Storepersons,-,-,169.270393534819,1.04983841910186,0.624084505237597,4.39107545745861,2.66320573657295,29.1462957069493,20.8003449504832,47.1168981552623,38.571878773391,1.15220510051014,18.663537855114,29,30,40,26,34,35,34
3,N,741,Storepersons,-,-,169.270393534819,1.04983841910186,0.624084505237597,4.39107545745861,2.66320573657295,29.1462957069493,20.8003449504832,47.1168981552623,38.571878773391,1.15108816855513,18.7866758688355,29,30,40,26,34,35,34
4,N,7411,Storepersons,-,4,169.270393534819,1.04983841910186,0.624084505237597,4.39107545745861,2.66320573657295,29.1462957069493,20.8003449504832,47.1168981552623,38.571878773391,1.15319290876413,18.9783413972332,29,30,40,26,34,35,34
1,N,8,Labourers,Y,-,1195.29234294816,-9.76270186211173,-0.810145719413902,-26.3304508102219,-2.1553666929556,,0.0,82.2339395332401,7.38810643547023,8.15618239002007,-,36,48,64,39,36,40,34
2,Y,80,Labourers nfd,-,-,6.76848435513565,0.0539649637851412,0.803705531845772,0.216592490975986,3.3058007590265,1.59814362515281,30.909831839228,-3.61665267294638,-34.8252763845747,<0.1,0.557605938292524,-,-,-,-,-,-,-
3,Y,800,Labourers nfd,-,-,6.76848435513565,0.0539649637851412,0.803705531845772,0.216592490975986,3.3058007590265,1.59814362515281,30.909831839228,-3.61665267294638,-34.8252763845747,<0.1,0.558808331838759,-,-,-,-,-,-,-
4,Y,8000,Labourers nfd,-,5,6.76848435513565,0.0539649637851412,0.803705531845772,0.216592490975986,3.3058007590265,1.59814362515281,30.909831839228,-3.61665267294638,-34.8252763845747,<0.1,0.556950283036267,-,-,-,-,-,-,-
2,N,81,Cleaners and Laundry Workers,Y,-,279.543751826717,1.18589768802394,0.426033492639682,4.23664105385041,1.53887817933832,,0.0,14.8007567596219,5.59061317405998,1.90282381900547,23.0295658307723,59,62,70,52,44,46,40
3,N,811,Cleaners and Laundry Workers,Y,-,279.543751826717,1.18589768802394,0.426033492639682,4.23664105385041,1.53887817933832,,0.0,14.8007567596219,5.59061317405998,1.9009792474728,23.0792256342749,59,62,70,52,44,46,40
4,Y,8110,Cleaners and Laundry Workers nfd,Y,5,14.0940749238737,0.207186691566557,1.49195909191915,0.850715374630237,6.42371274046421,,0.0,-0.0430431330916026,-0.304468937149431,0.0960190788146202,1.15974250749797,-,-,-,-,-,-,-
4,N,8111,Car Detailers,-,5,16.7607630397587,-0.214609502590786,-1.26424031081137,-0.814038008531202,-4.63184764535593,-1.46977038745529,-8.06213593981439,-0.109569210819483,-0.649478677669365,0.114186495814756,1.37917312489825,8,43,-,44,39,39,39
4,N,8112,Commercial Cleaners,-,5,152.959257392878,-0.0336512268484626,-0.0219952853711049,-0.217097067031801,-0.141730143531142,-5.85674820883526,-3.68775690248948,1.23678130496353,0.815160243131602,1.04206959806595,12.5863778695656,59,60,66,52,46,49,40
4,N,8113,Domestic Cleaners,-,5,34.377545448917,-0.163979998766017,-0.474732938515941,-0.726196248958743,-2.06871465500411,-1.6381133177794,-4.54833640109385,3.04471619802609,9.71733568534838,0.234204817538,2.82878450525468,82,81,85,62,48,49,47
4,N,8114,Housekeepers,Y,5,33.3644970542756,0.303073414226169,0.916698014960969,1.24614089041175,3.87984018875094,,0.0,5.60802047163646,20.2043672760113,0.227303195815859,2.74542498774366,83,75,75,73,38,41,26
4,N,8115,Laundry Workers,-,5,16.2757543812032,0.505048295502348,3.20244567844854,1.90103173016861,13.2248237153416,4.05253695782856,33.15442094713,1.9117724234973,13.3094877808008,0.110882264436453,1.33926378988553,64,43,42,44,50,50,49
4,N,8116,Other Cleaners,-,5,13.346418703946,0.00296051578144585,0.0221870203338426,0.0120290090539594,0.0902104207931417,-0.413044326379509,-3.00189277349829,-0.574070359691824,-4.12392378649521,0.0909255014145258,1.09822100261533,8,45,-,45,37,39,36
2,N,82,Construction and Mining Labourers,-,-,192.107981363637,0.403418996366412,0.210437869284266,1.94371387076666,1.02212360733834,8.65870213236423,4.71994339179074,25.4155541355026,15.2469758573489,1.30765806916115,15.8263719883573,4,15,22,15,35,32,35
3,N,821,Construction and Mining Labourers,-,-,192.107981363637,0.403418996366412,0.210437869284266,1.94371387076666,1.02212360733834,8.65870213236423,4.71994339179074,25.4155541355026,15.2469758573489,1.30639044321242,15.8604991850608,4,15,22,15,35,32,35
4,Y,8210,Construction and Mining Labourers nfd,-,5,0.374536374613531,0.00220645953958082,0.592608718840812,0.00711401197659101,1.93619460871535,0.0462288863104001,14.0809722462731,0.206190782716294,122.480654463562,<0.1,<0.1,-,-,-,-,-,-,-
4,N,8211,Building and Plumbing Labourers,-,5,71.4609587111486,0.194927024613165,0.27352024519978,0.892271672765332,1.26440169175886,5.74804173454672,8.74720222295625,14.8902618819331,26.321510457766,0.486843972642101,5.88022356142678,7,17,16,18,33,28,33
4,N,8212,Concreters,-,5,37.2028488627345,0.0727373636823572,0.19589858674196,0.272392229351446,0.737581536170931,-0.320028535203633,-0.852889110314388,0.024925769096761,0.067044544241974,0.253452837193908,3.06126691245638,3,12,-,12,34,40,33
4,N,8213,Fencers,-,4,13.0084112435642,0.00421103281771984,0.032382097702863,0.0977658919131947,0.757250232272026,1.8426938838818,16.5031392477788,4.32837354204365,49.8658380399134,0.0886227490058981,1.07040778168572,5,22,-,19,42,41,42
4,N,8214,Insulation and Home Improvement Installers,-,4,26.0833017113981,-0.0336807767648146,-0.128961210507684,-0.0493445400196784,-0.188823357362828,1.8650227812366,7.70088901286002,6.33891803291955,32.1049172065523,0.177698402789809,2.14628586083101,2,20,-,20,38,25,39
4,N,8215,Paving and Surfacing Labourers,-,5,7.91813353761161,0.115329529956927,1.47805237506654,0.420050758311261,5.60210884135445,0.336383179420425,4.43674829067674,-1.0603517539394,-11.8099180374803,0.0539440787933355,0.651550108340815,0,4,-,4,33,,33
4,N,8216,Railway Track Workers,-,4,6.17148850245237,0.0340573551580601,0.554912215562277,0.138878387806987,2.30212768880641,0.598739615720575,10.7440623629412,1.90722707272504,44.7258477031742,<0.1,0.507825989963011,7,3,-,3,42,32,46
4,N,8217,Structural Steel Construction Workers,-,4,24.2787290563641,0.0752032700230139,0.310712045372554,0.37305200183437,1.56051636179735,-0.00886308579511308,-0.0364922374488011,-0.403858838876676,-1.63620946308692,0.165404342702409,1.9977951207707,1,9,-,9,35,32,35
4,N,8219,Other Construction and Mining Labourers,-,5,7.42477401308975,0.00861393997467008,0.116150944555487,0.0456274225583826,0.618329260688897,-0.662861159467978,-8.19598245129975,0.338559662401945,4.77772257014894,0.0505829552485212,0.610953615477151,13,8,-,7,32,25,32
2,N,83,Factory Process Workers,-,-,172.714340889432,-1.56985738917859,-0.900745681297521,-6.25102027050406,-3.49286601048887,-26.6871222820242,-13.3836140706135,-27.3548852186638,-13.6727100668067,1.1756476744004,14.2286717461573,39,28,36,22,38,41,36
3,Y,830,Factory Process Workers nfd,-,-,3.61437905699519,-0.0603678583547929,-1.64277594472226,-0.225415890868163,-5.87051897116525,-0.351364011911588,-8.8599792222154,-4.35888263110466,-54.6687516554276,<0.1,0.298404343645993,-,-,-,-,-,-,-
4,Y,8300,Factory Process Workers nfd,-,5,3.61437905699519,-0.0603678583547929,-1.64277594472226,-0.225415890868163,-5.87051897116525,-0.351364011911588,-8.8599792222154,-4.35888263110466,-54.6687516554276,<0.1,0.297412143276422,-,-,-,-,-,-,-
3,N,831,Food Process Workers,-,-,48.7911519576429,-0.257576380286856,-0.525143849830804,-1.12323861769849,-2.25033022491392,-8.38567121090281,-14.6662069457471,-8.86654098903632,-15.3778976159104,0.331794099226605,4.0282138220877,33,20,29,16,40,44,38
4,Y,8310,Food Process Workers nfd,-,5,0.1,0.0,0.0,0.0,0.0,-0.0501188163081709,-33.3860987854345,0.0,0.0,<0.1,<0.1,-,-,-,-,-,-,-
4,N,8311,Food and Drink Factory Workers,-,5,27.8462692490118,-0.206395211803599,-0.73574191888937,-0.83056970587155,-2.8963084361504,-2.64003238430339,-8.65973320102032,-1.2434288933263,-4.27446475120544,0.189709018588012,2.29135308970222,37,25,35,19,43,44,42
4,N,8312,"Meat Boners and Slicers, and Slaughterers",-,4,6.30712788940676,-0.0421848410435421,-0.664400114381361,-0.209148800652113,-3.2096365854321,-2.85395210583093,-31.1530093320278,-4.07531781851149,-39.252002207952,<0.1,0.518987188097095,17,5,-,6,34,34,35
4,N,8313,"Meat, Poultry and Seafood Process Workers",-,5,15.1974194692765,0.0850953204460634,0.563085595623947,0.258929700518971,1.73330573924881,-2.08678026738973,-12.0733403870756,-2.61916206770445,-14.7006992461938,0.103535863522871,1.25053211778677,31,17,20,15,38,45,36
3,N,832,Packers and Product Assemblers,-,-,81.8190428388473,-0.7001842239181,-0.84851040035255,-2.73822666925683,-3.2383101833656,-10.6344826384661,-11.502517165855,-8.14507290298702,-9.05369083642255,0.556393414155615,6.75500753824286,51,35,40,30,37,39,35
4,Y,8320,Packers and Product Assemblers nfd,-,5,0.1,0.0,0.0,0.0,0.0,-0.0392830332454032,-28.2037462353296,0.0,0.0,<0.1,<0.1,-,-,-,-,-,-,-
4,N,8321,Packers,-,5,56.0048840694945,-0.81763016205057,-1.43891936692351,-3.15933364416961,-5.33993985935852,-9.03271435289012,-13.8884500227506,-6.31958900256144,-10.139819385645,0.381545962152049,4.60840779077093,59,41,42,40,35,37,32
4,N,8322,Product Assemblers,-,5,25.5668257217536,0.110011130029466,0.432148058560439,0.39736461256101,1.57875693419547,-1.50959748992803,-5.57532092819684,-1.87885423314515,-6.84571938546487,0.174179793088683,2.10378721068702,29,18,29,14,45,52,38
3,N,839,Miscellaneous Factory Process Workers,-,-,35.890306587236,-0.695057100674404,-1.8998228543074,-2.68596759696355,-6.96274498708248,-8.414526452201,-18.9923443447151,-7.47000737945258,-17.2277520526982,0.24406457866411,2.96311571407821,21,21,26,19,38,42,36
4,Y,8390,Miscellaneous Factory Process Workers nfd,-,5,0.453497914773601,-0.0193535570029513,-4.09294633899266,-0.0778581249367327,-14.6527223025782,-0.122590241074459,-21.2797711305128,0.353497914773601,353.497914773601,<0.1,<0.1,-,-,-,-,-,-,-
4,N,8391,Metal Engineering Process Workers,-,5,6.78756473213667,-0.319680772490893,-4.49795595611193,-1.22407875322714,-15.2787471816908,-3.27940912113331,-32.5759177378621,-4.38724478209192,-39.2601303539515,<0.1,0.558520327497268,8,20,-,20,37,34,38
4,N,8392,Plastics and Rubber Factory Workers,-,5,1.75214104096502,-0.0130531917328949,-0.739476228230389,-0.0578158834626372,-3.19432372573838,-0.665566060689386,-27.5288127430303,-1.56912221365489,-47.2447407314739,<0.1,0.144176361720403,28,22,-,-,30,49,25
4,N,8393,Product Quality Controllers,-,4,11.7212383540844,-0.076701931297098,-0.650129848445979,-0.299006589720019,-2.48752493079714,-0.911806207954537,-7.21762836723005,-1.50987386186349,-11.4115415032425,0.0798535920523156,0.964491705427313,37,13,24,7,45,43,47
4,N,8394,Timber and Wood Process Workers,-,5,4.05447305292993,-0.110550846215008,-2.6542667915472,-0.431805814673204,-9.62503284830138,-1.12420563963185,-21.7083489123696,-1.72162408534521,-29.8060099082635,<0.1,0.33362563846053,14,15,-,14,48,57,48
4,N,8399,Other Factory Process Workers,-,5,11.2399633661948,-0.107453465448636,-0.946942084201851,-0.418887181005575,-3.59286860492575,-1.865988444759,-14.2377178832554,1.53396071596494,15.8042478581914,0.0765747971513883,0.924889598565671,17,30,33,29,30,42,28
2,N,84,"Farm, Forestry and Garden Workers",-,-,113.625128912026,-0.138799352879346,-0.12200646988573,-0.459341065411166,-0.402632422714512,-1.82587351429072,-1.58151378153345,-2.82796996163236,-2.4284196719406,0.77343385541092,9.3607436017084,28,37,50,32,38,36,38
3,N,841,"Farm, Forestry and Garden Workers",-,-,113.625128912026,-0.138799352879346,-0.12200646988573,-0.459341065411166,-0.402632422714512,-1.82587351429072,-1.58151378153345,-2.82796996163236,-2.4284196719406,0.772684099149808,9.38092864085831,28,37,50,32,38,36,38
4,Y,8410,"Farm, Forestry and Garden Workers nfd",-,5,6.8209685570058,0.0525704043518935,0.776703780809356,0.217380419475706,3.29185307969572,1.41724138320879,26.2271083943889,-0.841379002551871,-10.9806948329089,<0.1,0.561268988606493,-,-,-,-,-,-,-
4,N,8411,Aquaculture Workers,-,5,0.772467432844011,-0.0124598751971196,-1.58739224250135,-0.0520927139321448,-6.31763663764439,-0.420036258862656,-35.2230573191363,-0.492622653772109,-38.9397291927077,<0.1,0.0635631158742846,-,-,-,-,25,22,37
